28	6	32	102
29	6	32	102
30	6	32	102
31	6	42	98
32	6	47	100
33	6	32	102
34	6	47	100
35	6	32	102
36	6	127	104
37	6	127	104
38	6	32	102
39	6	47	100
40	6	32	102
41	6	127	104
42	6	207	100
0	7	32	102
1	7	32	102
2	7	47	100
3	7	32	102
4	7	79	104
5	7	32	102
6	7	42	98
7	7	32	102
8	7	207	100
9	7	32	102
10	7	79	104
11	7	32	102
12	7	47	100
13	7	207	100
14	7	32	102
15	7	127	104
16	7	127	104
17	7	32	102
18	7	79	104
19	7	47	100
20	7	32	102
21	7	32	102
22	7	32	102
23	7	47	100
24	7	207	100
25	7	47	100
26	7	47	100
27	7	32	102
28	7	32	102
29	7	32	102
30	7	207	100
31	7	79	104
32	7	42	98
33	7	42	98
34	7	207	100
35	7	42	98
36	7	32	102
37	7	207	100
38	7	32	102
39	7	32	102
40	7	42	98
41	7	47	100
42	7	42	98
0	8	42	98
1	8	79	104
2	8	42	98
3	8	47	100
4	8	32	102
5	8	32	102
6	8	127	104
7	8	79	104
8	8	42	98
9	8	32	102
10	8	79	104
11	8	32	102
12	8	207	100
13	8	127	104
14	8	32	102
15	8	42	98
16	8	207	100
17	8	207	100
18	8	79	104
19	8	32	102
20	8	32	102
21	8	47	100
22	8	127	104
23	8	79	104
24	8	47	100
25	8	42	98
26	8	127	104
27	8	32	102
28	8	32	102
29	8	32	102
30	8	32	102
31	8	32	102
32	8	32	102
33	8	79	104
34	8	32	102
35	8	32	102
36	8	207	100
37	8	127	104
38	8	207	100
39	8	32	102
40	8	32	102
41	8	32	102
42	8	32	102
0	9	32	102
1	9	79	104
2	9	42	98
3	9	207	100
4	9	47	100
5	9	32	102
6	9	127	104
7	9	32	102
8	9	42	98
9	9	79	104
10	9	32	102
11	9	32	102
12	9	79	104
13	9	127	104
14	9	32	102
15	9	79	104
16	9	207	100
17	9	42	98
18	9	127	104
19	9	32	102
20	9	79	104
21	9	32	102
22	9	207	100
23	9	32	102
24	9	32	102
25	9	32	102
26	9	32	102
27	9	42	98
28	9	32	102
29	9	32	102
30	9	47	100
31	9	127	104
32	9	32	102
33	9	32	102
34	9	32	102
35	9	32	102
36	9	32	102
37	9	32	102
38	9	207	100
39	9	32	102
40	9	32	102
41	9	32	102
42	9	79	104
0	10	32	102
1	10	79	104
2	10	32	102
3	10	47	100
4	10	79	104
5	10	32	102
6	10	32	102
7	10	32	102
8	10	207	100
9	10	42	98
10	10	127	104
11	10	32	102
12	10	32	102
13	10	127	104
14	10	32	102
15	10	42	98
16	10	32	102
17	10	127	104
18	10	32	102
19	10	32	102
20	10	32	102
21	10	32	102
22	10	32	102
23	10	32	102
24	10	127	104
25	10	32	102
26	10	79	104
27	10	32	102
28	10	127	104
29	10	42	98
30	10	32	102
31	10	32	102
32	10	127	104
33	10	207	100
34	10	42	98
35	10	79	104
36	10	32	102
37	10	32	102
38	10	32	102
39	10	32	102
40	10	79	104
41	10	32	102
42	10	32	102
0	11	32	102
1	11	207	100
2	11	32	102
3	11	32	102
4	11	32	102
5	11	47	100
6	11	79	104
7	11	79	104
8	11	32	102
9	11	32	102
10	11	32	102
11	11	32	102
12	11	32	102
13	11	127	104
14	11	32	102
15	11	42	98
16	11	32	102
17	11	42	98
18	11	32	102
19	11	32	102
20	11	79	104
21	11	42	98
22	11	32	102
23	11	127	104
24	11	32	102
25	11	42	98
26	11	42	98
27	11	32	102
28	11	79	104
29	11	42	98
30	11	32	102
31	11	42	98
32	11	32	102
33	11	79	104
34	11	207	100
35	11	127	104
36	11	32	102
37	11	32	102
38	11	47	100
39	11	32	102
40	11	32	102
41	11	32	102
42	11	32	102
0	12	32	102
1	12	127	104
2	12	32	102
3	12	32	102
4	12	42	98
5	12	32	102
6	12	32	102
7	12	79	104
8	12	207	100
9	12	207	100
10	12	32	102
11	12	32	102
12	12	47	100
13	12	79	104
14	12	127	104
15	12	32	102
16	12	32	102
17	12	79	104
18	12	32	102
19	12	32	102
20	12	32	102
21	12	127	104
22	12	32	102
23	12	79	104
24	12	47	100
25	12	32	102
26	12	47	100
27	12	32	102
28	12	32	102
29	12	32	102
30	12	207	100
31	12	32	102
32	12	42	98
33	12	32	102
34	12	32	102
35	12	127	104
36	12	79	104
37	12	32	102
38	12	32	102
39	12	32	102
40	12	42	98
41	12	207	100
42	12	32	102
0	13	47	100
1	13	42	98
2	13	47	100
3	13	32	102
4	13	32	102
5	13	79	104
6	13	32	102
7	13	32	102
8	13	32	102
9	13	42	98
10	13	127	104
11	13	32	102
12	13	127	104
13	13	32	102
14	13	32	102
15	13	32	102
16	13	32	102
17	13	207	100
18	13	32	102
19	13	32	102
20	13	47	100
21	13	32	102
22	13	207	100
23	13	32	102
24	13	207	100
25	13	79	104
26	13	207	100
27	13	79	104
28	13	42	98
29	13	32	102
30	13	32	102
31	13	32	102
32	13	32	102
33	13	207	100
34	13	32	102
35	13	32	102
36	13	207	100
37	13	47	100
38	13	207	100
39	13	32	102
40	13	207	100
41	13	32	102
42	13	32	102
0	14	79	104
1	14	207	100
2	14	32	102
3	14	32	102
4	14	32	102
5	14	79	104
6	14	47	100
7	14	32	102
8	14	32	102
9	14	127	104
10	14	32	102
11	14	47	100
12	14	127	104
13	14	207	100
14	14	32	102
15	14	47	100
16	14	79	104
17	14	32	102
18	14	32	102
19	14	79	104
20	14	32	102
21	14	32	102
22	14	32	102
23	14	79	104
24	14	32	102
25	14	207	100
26	14	127	104
27	14	32	102
28	14	32	102
29	14	47	100
30	14	127	104
31	14	127	104
32	14	47	100
33	14	32	102
34	14	47	100
35	14	32	102
36	14	47	100
37	14	42	98
38	14	32	102
39	14	32	102
40	14	32	102
41	14	32	102
42	14	32	102
0	15	79	104
1	15	32	102
2	15	42	98
3	15	42	98
4	15	32	102
5	15	32	102
6	15	42	98
7	15	32	102
8	15	32	102
9	15	127	104
10	15	32	102
11	15	32	102
12	15	32	102
13	15	79	104
14	15	32	102
15	15	32	102
16	15	79	104
17	15	207	100
18	15	42	98
19	15	32	102
20	15	207	100
21	15	32	102
22	15	127	104
23	15	32	102
24	15	42	98
25	15	32	102
26	15	79	104
27	15	32	102
28	15	42	98
29	15	127	104
30	15	127	104
31	15	42	98
32	15	32	102
33	15	127	104
34	15	207	100
35	15	32	102
36	15	127	104
37	15	32	102
38	15	32	102
39	15	42	98
40	15	32	102
41	15	32	102
42	15	32	102
0	16	127	104
1	16	79	104
2	16	42	98
3	16	32	102
4	16	42	98
5	16	127	104
6	16	42	98
7	16	32	102
8	16	47	100
9	16	47	100
10	16	127	104
11	16	32	102
12	16	32	102
13	16	79	104
14	16	32	102
15	16	32	102
16	16	32	102
17	16	79	104
18	16	207	100
19	16	32	102
20	16	79	104
21	16	207	100
22	16	42	98
23	16	32	102
24	16	32	102
25	16	79	104
26	16	32	102
27	16	32	102
28	16	79	104
29	16	32	102
30	16	47	100
31	16	79	104
32	16	207	100
33	16	32	102
34	16	42	98
35	16	127	104
36	16	32	102
37	16	32	102
38	16	32	102
39	16	42	98
40	16	32	102
41	16	32	102
42	16	207	100
0	17	32	102
1	17	32	102
2	17	127	104
3	17	32	102
4	17	47	100
5	17	32	102
6	17	32	102
7	17	32	102
8	17	32	102
9	17	32	102
10	17	32	102
11	17	79	104
12	17	42	98
13	17	32	102
14	17	207	100
15	17	32	102
16	17	32	102
17	17	32	102
18	17	32	102
19	17	32	102
20	17	47	100
21	17	32	102
22	17	32	102
23	17	127	104
24	17	42	98
25	17	207	100
26	17	32	102
27	17	32	102
28	17	32	102
29	17	32	102
30	17	42	98
31	17	32	102
32	17	32	102
33	17	32	102
34	17	32	102
35	17	32	102
36	17	32	102
37	17	207	100
38	17	32	102
39	17	32	102
40	17	32	102
41	17	207	100
42	17	79	104
0	18	32	102
1	18	32	102
2	18	42	98
3	18	127	104
4	18	47	100
5	18	32	102
6	18	47	100
7	18	42	98
8	18	32	102
9	18	32	102
10	18	32	102
11	18	79	104
12	18	79	104
13	18	127	104
14	18	79	104
15	18	42	98
16	18	32	102
17	18	47	100
18	18	47	100
19	18	79	104
20	18	32	102
21	18	127	104
22	18	127	104
23	18	47	100
24	18	32	102
25	18	79	104
26	18	32	102
27	18	32	102
28	18	47	100
29	18	32	102
30	18	207	100
31	18	79	104
32	18	32	102
33	18	32	102
34	18	79	104
35	18	47	100
36	18	32	102
37	18	127	104
38	18	207	100
39	18	79	104
40	18	32	102
41	18	32	102
42	18	32	102
0	19	207	100
1	19	207	100
2	19	32	102
3	19	32	102
4	19	47	100
5	19	32	102
6	19	32	102
7	19	32	102
8	19	79	104
9	19	32	102
10	19	32	102
11	19	79	104
12	19	47	100
13	19	127	104
14	19	79	104
15	19	32	102
16	19	79	104
17	19	127	104
18	19	42	98
19	19	32	102
20	19	79	104
21	19	127	104
22	19	127	104
23	19	32	102
24	19	127	104
25	19	47	100
26	19	32	102
27	19	32	102
28	19	79	104
29	19	127	104
30	19	32	102
31	19	79	104
32	19	79	104
33	19	32	102
34	19	32	102
35	19	32	102
36	19	32	102
37	19	32	102
38	19	32	102
39	19	32	102
40	19	207	100
41	19	32	102
42	19	42	98
0	20	79	104
1	20	32	102
2	20	32	102
3	20	42	98
4	20	79	104
5	20	32	102
6	20	79	104
7	20	32	102
8	20	207	100
9	20	127	104
10	20	32	102
11	20	207	100
12	20	47	100
13	20	32	102
14	20	32	102
15	20	79	104
16	20	32	102
17	20	127	104
18	20	32	102
19	20	32	102
20	20	79	104
21	20	32	102
22	20	32	102
23	20	32	102
24	20	127	104
25	20	207	100
26	20	47	100
27	20	32	102
28	20	79	104
29	20	32	102
30	20	32	102
31	20	207	100
32	20	32	102
33	20	32	102
34	20	42	98
35	20	47	100
36	20	127	104
37	20	32	102
38	20	32	102
39	20	79	104
40	20	32	102
41	20	32	102
42	20	42	98
0	21	207	100
1	21	127	104
2	21	32	102
3	21	32	102
4	21	47	100
5	21	32	102
6	21	207	100
7	21	207	100
8	21	32	102
9	21	32	102
10	21	127	104
11	21	207	100
12	21	32	102
13	21	47	100
14	21	207	100
15	21	79	104
16	21	127	104
17	21	32	102
18	21	32	102
19	21	42	98
20	21	127	104
21	21	32	102
22	21	79	104
23	21	32	102
24	21	32	102
25	21	42	98
26	21	32	102
27	21	79	104
28	21	32	102
29	21	47	100
30	21	32	102
31	21	47	100
32	21	79	104
33	21	32	102
34	21	32	102
35	21	32	102
36	21	32	102
37	21	32	102
38	21	32	102
39	21	207	100
40	21	79	104
41	21	32	102
42	21	32	102
0	22	32	102
1	22	32	102
2	22	127	104
3	22	32	102
4	22	42	98
5	22	32	102
6	22	32	102
7	22	32	102
8	22	32	102
9	22	32	102
10	22	127	104
11	22	32	102
12	22	79	104
13	22	42	98
14	22	32	102
15	22	42	98
16	22	32	102
17	22	42	98
18	22	32	102
19	22	32	102
20	22	32	102
21	22	32	102
22	22	32	102
23	22	32	102
24	22	207	100
25	22	207	100
26	22	207	100
27	22	207	100
28	22	32	102
29	22	32	102
30	22	32	102
31	22	32	102
32	22	32	102
33	22	32	102
34	22	32	102
35	22	32	102
36	22	32	102
37	22	207	100
38	22	32	102
39	22	32	102
40	22	207	100
41	22	32	102
42	22	47	100
0	23	207	100
1	23	32	102
2	23	32	102
3	23	42	98
4	23	79	104
5	23	47	100
6	23	32	102
7	23	207	100
8	23	32	102
9	23	32	102
10	23	32	102
11	23	32	102
12	23	32	102
13	23	32	102
14	23	32	102
15	23	32	102
16	23	32	102
17	23	79	104
18	23	32	102
19	23	127	104
20	23	32	102
21	23	207	100
22	23	32	102
23	23	47	100
24	23	127	104
25	23	32	102
26	23	79	104
27	23	47	100
28	23	47	100
29	23	47	100
30	23	42	98
31	23	79	104
32	23	32	102
33	23	32	102
34	23	207	100
35	23	32	102
36	23	32	102
37	23	32	102
38	23	32	102
39	23	32	102
40	23	32	102
41	23	47	100
42	23	42	98
0	24	127	104
1	24	207	100
2	24	32	102
3	24	207	100
4	24	32	102
5	24	32	102
6	24	127	104
7	24	32	102
8	24	32	102
9	24	79	104
10	24	79	104
11	24	32	102
12	24	42	98
13	24	47	100
14	24	207	100
15	24	207	100
16	24	32	102
17	24	32	102
18	24	127	104
19	24	32	102
20	24	127	104
21	24	32	102
22	24	32	102
23	24	127	104
24	24	32	102
25	24	79	104
26	24	47	100
27	24	42	98
28	24	47	100
29	24	127	104
30	24	207	100
31	24	32	102
32	24	32	102
33	24	42	98
34	24	32	102
35	24	32	102
36	24	32	102
37	24	79	104
38	24	32	102
39	24	32	102
40	24	47	100
41	24	42	98
42	24	32	102
